080.22;CONCESSÃO DE PASSAPORTE: DIPLOMÁTICO E/OU OFICIAL;
080.3;ASSENTAMENTOS INDIVIDUAIS. CADASTRO;Incluem-se folhas de alterações, caderneta registro cadastro, caderneta sanitária, declaração / cadastro de dependentes, declaração/ alteração de beneficiários, ficha de apresentação, ficha individual, ficha padrão PASEP, termo de opção ou de retificação da licença especial, ficha de código de especialidade e termo de renúncia de pensão militar, bem como os documentos referentes à contagem de tempo de serviço e à concessão e cessação de porte de arma.
081;INGRESSO NAS FORÇAS ARMADAS;
081.1;RECRUTAMENTO. SELEÇÃO.;Incluem-se documentos produzidos em fases anteriores a incorporação: edital de concursos e orientações específicas, inscrição para concurso, questionário biográfico simplificado, seleção e designação para incorporação e matrícula, cronograma de realização de provas, material de divulgação, controle da aplicação das provas, nomeação e termo de compromisso de banca de provas, lista de candidatos, relatórios e atas dos processos seletivos, provas escritas, práticas e orais (exemplares únicos), gabaritos, resultados das provas, relação dos candidatos aprovados, recursos, instruções complementares de convocação e de sistema de serviço militar, seleção para ingresso na carreira militar: testes, provas de títulos, cartões respostas de testes ou provas do candidato. - Ordenar os documentos por tipo de concurso.
081.2;INCORPORAÇÃO;Incluem-se documentos referentes a ingresso do convocado ou voluntário, militar da reserva ou civil, em uma organização militar (OM) a qual fique vinculado de modo permanente, independente de horário, e com os encargos inerentes à referida organização: convocação à incorporação para prestar o serviço militar obrigatório, seja o serviço militar inicial ou outras formas posteriores, atos de convocação à incorporação, alistamento, dispensa ou isenção do serviço militar, estágios. Quanto aos atos normativos referentes ao plano geral de convocação e às instruções complementares, classificar em 080.1. Quanto à designação para o serviço ativo, classificar em 086.13.
081.3;MATRÍCULA;Incluem-se documentos referentes à admissão do convocado ou voluntário em qualquer escola, centro, curso de formação de militar da ativa, ou em órgão de formação da reserva.
081.4;NOMEAÇÃO;Incluem-se documentos referentes ao ato pelo qual o convocado ou voluntário, após a sua formação e/ou preparação, ingressa nos corpos e / ou quadros de carreira de oficiais, nos postos iniciais ou nos corpos / quadros de oficiais da reserva.
081.5;EXERCÍCIOS DE MOBILIZAÇÃO /APRESENTAÇÃO;Incluem-se documentos referentes às campanhas de convocação, mapas de encargos de mobilização, relatórios sobre o exercício de apresentação da reserva, controle de efetivo de militares temporários (médicos, farmacêuticos, dentistas, veterinários), tiros de guerra.
081.9;OUTROS ASSUNTOS REFERENTES A INGRESSO NAS FORÇAS ARMADAS;
082;PLANO DE CARREIRA;
082.1;PROMOÇÃO;Incluem-se documentos referentes aos trabalhos das Comissões de Promoção, tais como: contagem de antigüidade, propostas de posicionamento no quadro de acesso, faixa de cogitação, cogitação /inclusão no quadro de acesso, lista de escolha, ato de promoção, ressarcimento e reconsideração de ato, recontagem de pontos, correção de posição hierárquica, retificação de promoção, lista de méritos relativos, informações sobre a existência de inquéritos e ações judiciais envolvendo os avaliados, promoção post-mortem e por motivo de justiça.
082.2;CURSOS;Incluem-se documentos referentes à habilitação do militar para a promoção.
082.21;FORMAÇÃO. ADAPTAÇÃO;Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento,trancamento e/ou desligamento dos cursos.
082.22;APERFEIÇOAMENTO. ESPECIALIZAÇÃO;Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos.
082.23;ESTADO-MAIOR;Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos.
082.24;ALTOS ESTUDOS MILITARES;Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos.
082.3;AVALIAÇÃO;Incluem-se documentos referentes à avaliação e desempenho de oficiais e praças, inclusive no estágio inicial.
082.4;REQUISITOS ESPECÍFICOS DE CARREIRA;Incluem-se documentos referentes à manobra, tempo de tropa, tempo de embarque, vivência nacional, dias de mar, atividade bélica, horas de vôo.
082.5;CURSOS COMPLEMENTARES;
082.51;ADESTRAMENTO;Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos diversos tipos de adestramentos.
082.52;PÓS-GRADUAÇÃO LATO SENSU(Aperfeiçoamento e Especialização); Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos.
082.53;QUALIFICAÇÃO TÉCNICA ESPECIAL;Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos.
082.54;PÓS-GRADUAÇÃO STRICTO SENSU (Mestrado e Doutorado);Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos.
082.55;PÓS-DOUTORADO;Incluem-se documentos referentes à designação, matrícula, conclusão, cancelamento, trancamento e/ou desligamento dos cursos.
082.6;PRORROGAÇÃO DE TEMPO DE SERVIÇO. REENGAJAMENTO;Incluem-se requerimentos, avaliações, pareceres e despachos.
082.7;TRANSPOSIÇÃO DE QUADRO;Incluem-se requerimentos, avaliações, pareceres e despachos.
082.9;OUTROS ASSUNTOS REFERENTES A PLANO DE CARREIRA;
083;MOVIMENTAÇÃO. DESTAQUE. ADIÇÃO. EXCLUSÃO DO SERVIÇO ATIVO;Incluem-se planos de movimentação e mapas de lotação de oficiais e praças. - Quanto aos atos de agregação e reversão, classificar no assunto específico.
083.1;MOVIMENTAÇÃO;
083.11;MOTIVO DE SAÚDE;Incluem-se documentos referentes à solicitação da movimentação, inclusive cópia da ata e o termo de inspeção de saúde.
083.12;INTERESSE DO MILITAR;Incluem-se documentos referentes à solicitação da movimentação inclusive ordem e portaria de movimentação.
083.13;NECESSIDADE DO SERVIÇO;Incluem-se proposta de plano de movimentação, solicitações dos Órgãos de Direção-Geral ou Setorial, movimentação por incompatibilidade de posto, matrícula, término de curso, intercâmbio e a bem da disciplina.
083.14;MOTIVO DE JUSTIÇA;Incluem-se documentos referentes ao cumprimento da ordem judicial.
083.2;DESTAQUE. ADIÇÃO;Incluem-se documentos referentes à situação de permanência temporária em uma Organização Militar.
083.3;EXCLUSÃO DO SERVIÇO ATIVO;- Quanto à transferência para a reserva remunerada, reserva não remunerada e reforma, classificar em 086.111, 086.112 e 086.12 respectivamente. - Ordenar por: a bem da disciplina anulação de incorporação demissão deserção desincorporação extravio falecimento licenciamento perda do posto e da patente
083.9;OUTROS ASSUNTOS REFERENTES À MOVIMENTAÇÃO. DESTAQUE. ADIÇÃO. EXCLUSÃO DO SERVIÇO ATIVO;Incluem-se documentos referentes à posse e nomeação para cargos públicos.
084;VIOLAÇÃO DAS OBRIGAÇÕES E DOS DEVERES;
084.1;TRANSGRESSÕES E/OU CONTRAVENÇÕES DISCIPLINARES;Incluem-se documentos referentes à sindicância, acareação e apuração das transgressões e/ou contravenções, bem como aplicação das punições disciplinares.
084.2;CRIMES MILITARES;Incluem-se documentos referentes aos crimes militares, tais como: portaria de nomeação do encarregado e escrivão do IPM, solução do IPM e ofício de remessa do IPM à Justiça Militar. - Quanto aos autos dos Inquéritos Policiais Militares (IPM), serão encaminhados à Justiça Militar.
084.3;CONSELHOS;
084.31;DE DISCIPLINA;Incluem-se a nomeação dos membros do conselho, atos de afastamento do acusado, autos do conselho, conclusões e decisões.
084.32;DE JUSTIFICAÇÃO;Incluem-se a nomeação dos membros do conselho, atos de afastamento do justificante, autos do conselho, conclusões e decisões.
085;DIREITOS E PRERROGATIVAS;
085.1;RECOMPENSAS. DISTINÇÕES. HONRARIAS;Incluem-se documentos referentes aos prêmios de honra ao mérito, elogios, louvores, referências elogiosas, distintivos e dispensas de serviço, bem como as relações de agraciados com as condecorações por serviços prestados na paz e na guerra (medalhas e diplomas) e as relações daqueles que tiveram as condecorações cassadas. - Ordenar os documentos por tipo de recompensa.
085.2;LICENÇAS;Ordenar por: adotante candidato a cargo eletivo especial gestante para acompanhar o cônjuge / companheiro(a) para tratamento de saúde de pessoa da família para tratamento de saúde própria para tratar de interesse particular paternidade
085.3;AFASTAMENTOS;Ordenar por: instalação (no Brasil e no exterior) luto núpcias trânsito (no Brasil e no exterior)
085.4;DISPENSAS DE SERVIÇO;Ordenar por: para desconto em férias por prescrição médica Quanto às dispensas de serviço como recompensa, classificar em 085.1.
085.5;FÉRIAS;Incluem-se documentos referentes ao planejamento, solicitação, concessão, cancelamento e publicação de férias no Brasil e no exterior. - Quanto ao pagamento de adicional de férias e à remuneração de férias, classificar em 085.619.
085.6;REMUNERAÇÃO. PROVENTOS;
085.61;REMUNERAÇÃO NA ATIVA; inclusive fichas financeiras e folhas de pagamento
085.611;ADICIONAIS;- Ordenar por: de compensação orgânica de habilitação de permanência de tempo de serviço militar
085.612;GRATIFICAÇÕES;- Ordenar por:  de localidade especial de representação
085.619;OUTROS DIREITOS REMUNERATÓRIOS NA ATIVA;- Ordenar por: adicional de ferias adicional natalino ajuda de custo assistência pré-escolar auxílios: fardamento, alimentação, natalidade, invalidez, funeral e transporte compensação pecuniária diárias remuneração /adiantamento de férias retribuição no exterior salário-família transporte de pessoal e bagagens por mudança de localidade
085.62;PROVENTOS NA INATIVIDADE; inclusive fichas financeiras e folhas de pagamento
085.621;ADICIONAIS;- Ordenar por: de compensação orgânica de habilitação de permanência de tempo de serviço militar
085.629;OUTROS DIREITOS PECUNIÁRIOS NA INATIVIDADE;- Ordenar por: adicional natalino adicional por designação para o serviço ativo ajuda de transporte por baixa/alta em organização hospitalar assistência pré-escolar auxílios: invalidez, natalidade e funeral pró-labore para tarefa por tempo certo salário-família
085.63;DESCONTOS;
085.631;OBRIGATÓRIOS;- Ordenar por: contribuição para a assistência médico-hospitalar e social (prestada por entidade militar) contribuição para a pensão militar impostos incidentes sobre a remuneração ou proventos indenização à Fazenda Nacional indenização pela assistência médico-hospitalar (prestada por entidade militar) multa por ocupação irregular de próprio nacional residencial pensão alimentícia ou judicial taxa de uso por ocupação de próprio nacional residencial
085.632;AUTORIZADOS;Incluem-se documentos referentes aos descontos em favor de entidades consignatárias, de terceiros ou benefício família.
086;INATIVOS E PENSIONISTAS;
086.1;INATIVOS;
086.11;RESERVA;
086.111;REMUNERADA;
086.112;NÃO REMUNERADA;
086.12;REFORMA;
086.121;POR INVALIDEZ;
086.122;POR IDADES-LIMITE;
086.13;DESIGNAÇÃO PARA O SERVIÇO ATIVO;Quanto à incorporação, classificar em 081.2.
086.14;TAREFA POR TEMPO CERTO;Incluem-se os documentos referentes à designação para tarefa por tempo certo. Quanto ao pró-labore para tarefa por tempo certo, classificar em: 085.629.
086.2;PENSIONISTAS;
086.21;PENSÕES;
086.211;TEMPORÁRIA;
086.212;VITALÍCIA;
086.213;ESPECIAL;
087;ASSISTÊNCIA;
087.1;MÉDICA;
087.11;HOSPITALAR;Incluem-se documentos referentes a atendimento ambulatorial ou pronto-atendimento, bem como prontuários médicos e fichas odontológicas.
087.12;PERICIAL;Incluem-se documentos referentes ao controle e verificação do estado de higidez (em estado saudável) do pessoal em serviço ativo, inativo e a ser selecionado para ingresso nas Forças Armadas, atestado sanitário de origem, inquérito sanitário de origem, resultado de exames, auto de corpo de delito, atas de inspeção de saúde, bem como os processos de perícia médica para reforma, isenção de imposto de renda, melhoria de reforma e movimentação por motivo de saúde. - Quanto à solicitação de amparo do Estado (reforma por invalidez), classificar em 086.121.
087.2;SOCIAL;Incluem-se documentos referentes ao desenvolvimento dos programas de assistência social com vistas à concessão de licenças e benefícios, bem como os documentos relativos aos atendimentos educacionais e assistenciais prestados por empresas conveniadas. - Quanto às indenizações e aos descontos relativos à assistência social prestada, classificar em 085.631 e/ou 085.632.
087.3;JURÍDICA;Incluem-se documentos referentes a orientação de caráter particular, para esclarecimento de direitos e deveres, e casos que requeiram postulação em juízo, bem como aos atendimentos jurídicos prestados por empresas conveniadas.
087.4;PSICOLÓGICA;Incluem-se documentos referentes a triagem para encaminhamento ao serviço de saúde específico ou orientação e aconselhamento psicológico, bem como aos atendimentos psicológicos prestados por empresas conveniadas.
087.5;RELIGIOSA;Incluem-se documentos referentes aos processos de habilitação e registros de casamento, batizado e crisma, livro tombo bem como aqueles decorrentes do censo religioso e de outras atividades religiosas.
088;( VAGA );
089;OUTROS ASSUNTOS REFERENTES A PESSOAL MILITAR;
089.1;SERVIÇOS DE ESCALA; Inclusive escalas de serviço
089.2;TABELAS MESTRAS; Inclusive tabelas gerais e individuais
089.3;CONTROLE DE FREQUÊNCIA;Incluem-se fichas de controle de efetivos e livros de licenciados.
089.4;DELEGAÇÕES DE COMPETÊNCIA;Incluem-se documentos referentes às delegações de competência, tais como: atos de delegação e relações de encargos colaterais.
090;VAGA;
900;ADMINISTRAÇÃO DE ATIVIDADES ACESSÓRIAS;Esta classe contempla documentos referentes ao desenvolvimento de atividades complementares, normalmente, vinculadas às atividades-meio, mas que não são essenciais para o funcionamento e cumprimento das competências finalísticas do órgão e entidade.
910;GESTÃO DE EVENTOS;Nas subdivisões deste descritor classificam-se documentos referentes à gestão dos eventos promovidos e realizados pelo órgão e entidade, como: solenidades, comemorações, homenagens, congressos, conferências, seminários, simpósios, jornadas, oficinas, encontros, convenções, ciclos de palestras, mesas redondas, feiras, salões, exposições, mostras, exibição de filmes e vídeos, lançamentos de livros, festas e concursos culturais. Quanto aos documentos referentes aos eventos promovidos e realizados pelo órgão e entidade a partir do desenvolvimento de alguma atividade finalística, classificar no código específico. Quanto às atividades de comunicação social no âmbito externo, classificar nas subdivisões do código 019.11.
910.01;NORMATIZAÇÃO. REGULAMENTAÇÃO;Incluem-se documentos referentes às determinações legais, aos atos e instruções normativas, aos procedimentos operacionais e às decisões de caráter geral sobre a gestão de eventos promovidos e realizados pelo órgão e entidade.
911;PLANEJAMENTO E PROGRAMAÇÃO;Incluem-se documentos referentes ao planejamento e à programação do evento, tais como: a definição do tema, a programa prévio e final, a lista de palestrantes e convidados, o cronograma das atividades (dias, horários e sessões), as instruções para participantes e ouvintes, os contatos com parcerias, patrocinadores e fornecedores e a disponibilização de informações turísticas e sobre hospedagem, alimentação e transporte.
912;DIVULGAÇÃO;Incluem-se documentos referentes à divulgação dos eventos, tais como: fôlderes, cartazes, folhetos, chamadas nas redes sociais e anúncios nas mídias de comunicação impressas e eletrônicas.
913;INSCRIÇÃO E CONTROLE DE FREQUÊNCIA;Incluem-se fichas de inscrição, cadastro ou relação de inscritos e listas de presença dos participantes nos eventos.
914;EMISSÃO DE CERTIFICADOS;Incluem-se documentos referentes à expedição, registro e controle da entrega do certificado aos participantes nos eventos.
915;AVALIAÇÃO DOS RESULTADOS;Incluem-se documentos referentes à avaliação dos resultados alcançados pelos eventos, tais como: formulários de avaliação e relatórios parciais e finais.
916;HABILITAÇÃO, JULGAMENTO E RECURSOS;Incluem-se documentos referentes à habilitação dos candidatos inscritos nos prêmios e nos concursos culturais, ao julgamento dos trabalhos concorrentes, ao desempenho dos participantes e aos recursos apresentados aos resultados do julgamento, bem como os trabalhos inscritos e as atas de julgamento.
917;PREMIAÇÃO;Incluem-se documentos referentes a entrega da premiação aos candidatos vencedores dos concursos culturais, tais como: termo de entrega e recebimento e termo de cessão de direitos autorais.
918;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;Incluem-se documentos referentes à contratação de empresas terceirizadas para a realização de serviços de locação de espaço, locação de mobiliário, fornecimento de bufê, cerimonial e tradução simultânea a serem prestados sob o regime de execução indireta, tais como: planejamento da contratação (estudos preliminares, gerenciamento de riscos e termo de referência ou projeto básico), divulgação (publicação de editais), seleção do fornecedor (adjudicação, homologação, formalização e publicação do contrato), indicação e designação do gestor e dos fiscais da execução do contrato para acompanhamento, fiscalização (técnica, administrativa, setorial e pelo público usuário), avaliação e aferição dos resultados previstos na contratação e demais documentos comprobatórios da prestação dos serviços, relatórios, notas fiscais e faturas. Nota: A contratação de prestação de serviços poderá ocorrer nas modalidades de licitação (convite, tomada de preços, concorrência, leilão, concurso e pregão), dispensa de licitação e inexigibilidade de licitação. Quanto ao uso de dependências do órgão e entidade, por terceiros, mediante locação, arrendamento mercantil (leasing) e sublocação, classificar no código 041.61.
919;OUTRAS AÇÕES REFERENTES À GESTÃO DE EVENTOS;Na subdivisão deste descritor classificam-se documentos referentes a outras ações de gestão de eventos não contempladas nos descritores anteriores.
919.1;PARTICIPAÇÃO EM EVENTOS PROMOVIDOS E REALIZADOS POR OUTRAS INSTITUIÇÕES;Incluem-se documentos referentes à participação do servidor em eventos promovidos por outras instituições, tais como: comprovantes da inscrição e da participação no evento, discursos, palestras e trabalhos apresentados. Quanto aos documentos comprobatórios de participação do servidor, que deverão integrar o assentamento funcional, classificar nas subdivisões do código 020.1.
920;PROMOÇÃO DE VISITAS;Nas subdivisões deste descritor classificam-se os documentos referentes à promoção de visitas culturais, educativas e técnicas ao órgão e entidade.
920.01;NORMATIZAÇÃO. REGULAMENTAÇÃO;Incluem-se documentos referentes às determinações legais, aos atos e instruções normativas, aos procedimentos operacionais e às decisões de caráter geral sobre a promoção de visitas ao órgão e entidade.
921;PROGRAMAÇÃO DE VISITAS;Incluem-se documentos referentes ao atendimento de solicitação de visitas ao órgão e entidade, bem como aqueles referentes ao planejamento e à programação de visitas monitoradas, dirigidas a diferentes públicos.
922;CONTROLE DE VISITAS E VISITANTES;Incluem-se documentos referentes ao controle da entrada de visitantes e ao acompanhamento dos mesmos por ocasião das visitas.
990;OUTRAS AÇÕES REFERENTES À ADMINISTRAÇÃO DE ATIVIDADES ACESSÓRIAS;Nas subdivisões deste descritor classificam-se documentos referentes às comunicações ocasionais e genéricas efetuadas pelo órgão e entidade no relacionamento com outras instituições públicas e privadas e que não dizem respeito ao desenvolvimento de suas atividades específicas.
991;GESTÃO DE COMUNICAÇÕES EVENTUAIS;Incluem-se comunicados, informes, pedidos, solicitações e oferecimentos, trocados entre o órgão e entidade e demais instituições públicas e privadas, que tratam de temas não contemplados nas atividades finalísticas e que não tiveram solução de continuidade, como por exemplo: apresentação e recomendação de pessoas e de profissionais, comunicado de falecimento e envio de pêsames, informe de posse, afastamento e mudança de titular, comunicados de alterações de telefones e endereços, informe de luto oficial, envio de cumprimentos e felicitações, recebimento de convites para solenidade e eventos diversos. Quanto às solicitações de informações efetuadas pelos cidadãos por meio do SIC, classificar nas subdivisões do código 002.1. Quanto aos elogios e reclamações recebidos pela ouvidoria e outros canais de comunicação, classificar no código 002.2.
992;RELACIONAMENTO COM ASSOCIAÇÕES CULTURAIS, DE AMIGOS E DE SERVIDORES;Incluem-se documentos referentes ao relacionamento do órgão e entidade com associações culturais, de amigos e de servidores.
